year,month,day_of_month,day_of_week,departure_time,arrival_time,carrier,flight_number,total_flight_time,origin_airport,dest_airport,distance,delay
2007,6,5,2,2045,2208,US,1097,98,BOS,PHL,280,107
2007,11,5,1,1320,1535,WN,1918,66,LAS,TUS,365,-1
2007,7,12,4,1500,1627,XE,1209,79,EWR,IAD,213,-10
2007,4,10,2,900,1059,NW,1199,134,RDU,DTW,501,8
2007,1,20,6,1450,1554,9E,5955,55,MEM,JAN,189,-11
2007,11,14,3,1835,2100,WN,2729,248,MDW,SAN,1728,-19
2007,4,17,2,1157,1339,XE,2479,101,XNA,IAH,438,-11
2007,8,4,6,1630,1735,MQ,4237,59,ORD,LSE,215,10
2007,3,18,7,755,937,YV,2647,102,CLT,CLE,430,0
2007,10,28,7,1215,1444,XE,2157,177,EWR,JAX,821,25
2007,8,1,3,1935,2045,WN,2728,62,BDL,BWI,283,6
2007,10,18,4,1140,1326,US,1815,89,PHL,CLT,448,-7
2007,11,24,6,735,950,UA,434,67,ORD,DTW,235,-15
2007,12,1,6,930,1024,YV,2923,54,TUS,PHX,110,20
2007,2,4,7,1915,1926,US,191,59,PHX,SAN,304,14
2007,8,31,5,1610,1746,DL,648,102,ATL,IND,432,15
2007,6,30,6,1845,2140,AA,1522,185,SJU,MCO,1189,68
2007,5,1,2,2005,2110,OH,5219,65,CVG,ROA,282,0
2007,10,19,5,1735,1745,WN,985,68,ABQ,PHX,328,-3
2007,4,18,3,1023,1212,OO,6394,32,ORD,SBN,84,-22
2007,12,4,2,1220,1517,XE,2804,108,IAH,CHA,686,-11
2007,4,25,3,600,850,AA,1853,184,LGA,MIA,1097,8
2007,11,11,7,2200,2257,YV,2791,117,COS,LAS,604,-5
2007,5,19,6,1400,1450,WN,467,44,DAL,AUS,189,-5
2007,12,20,4,1422,1726,CO,1818,121,IAH,JAX,817,102
2007,5,13,7,931,1042,9E,2926,78,CVG,DTW,229,2
2007,6,16,6,1600,1757,NW,1177,117,BDL,DTW,548,12
2007,8,25,6,1829,1908,EV,4116,36,ATL,MCN,79,-3
2007,4,16,1,1000,1155,YV,2617,127,EWR,CLT,529,12
2007,12,12,3,930,1210,AA,1360,113,ABQ,DFW,569,11
2007,11,9,5,1435,1710,WN,45,90,ABQ,DAL,580,-4
2007,2,27,2,1600,1610,MQ,4352,64,TOL,ORD,214,28
2007,11,11,7,930,1229,US,786,101,BNA,PHL,675,13
2007,5,11,5,800,1140,NW,1276,150,BOI,MSP,1142,-14
2007,5,27,7,605,710,MQ,4100,113,RIC,ORD,642,-15
2007,11,7,3,1215,1741,UA,1428,191,DEN,MCO,1545,-5
2007,4,22,7,1046,1237,UA,266,48,ORD,GRR,137,-12
2007,10,7,7,630,721,OO,5562,47,LAX,SAN,109,2
2007,9,20,4,1300,1402,US,904,121,CLT,ORD,599,-4
2007,8,1,3,2100,2238,XE,2338,103,EWR,RIC,278,28
2007,6,22,5,1001,1238,UA,1140,86,DEN,TUL,541,-14
2007,12,12,3,1220,1337,XE,2812,70,IAH,JAN,351,4
2007,2,16,5,1725,2045,AA,1470,129,DFW,CLT,936,9
2007,1,5,5,2140,2305,WN,618,86,LAS,SMF,397,84
2007,4,3,2,630,719,OO,6160,54,LAX,SAN,109,2
2007,2,14,3,920,1055,9E,5712,107,MEM,ICT,453,7
2007,9,2,7,2110,2221,US,855,64,DCA,BDL,313,38
2007,6,29,5,1500,1944,US,395,182,LAS,DFW,1055,117
2007,5,30,3,1914,2249,9E,2811,176,MSP,RIC,970,17
2007,12,5,3,1831,2117,UA,286,183,LAX,SEA,954,73
2007,4,17,2,1110,1234,XE,2630,78,IAH,OKC,395,-10
2007,9,26,3,2140,2300,MQ,3471,67,DFW,BTR,383,-18
2007,12,6,4,1715,2249,DL,1413,204,SLC,ATL,1589,-15
2007,10,17,3,1815,2046,US,688,329,EWR,PHX,2133,39
2007,9,5,3,1730,1848,EV,4352,72,ATL,CRW,363,-6
2007,3,9,5,1400,1600,WN,2771,105,SEA,OAK,671,-14
2007,7,21,6,2200,2356,US,1577,103,CLT,MIA,650,14
2007,1,12,5,1215,1304,YV,1036,67,HNL,ITO,216,6
2007,9,3,1,1605,1655,MQ,3947,43,ORD,BMI,116,-7
2007,6,29,5,1340,1515,AA,491,160,DFW,SLC,988,3
2007,9,25,2,1250,1435,AA,1046,121,DFW,OMA,583,9
2007,8,24,5,700,825,XE,404,203,OMA,SAN,1313,-6
2007,2,20,2,605,902,EV,4732,154,ALB,ATL,852,-23
2007,1,4,4,1210,1744,NW,153,202,SNA,MSP,1522,-2
2007,9,12,3,610,1350,DL,46,283,SFO,ATL,2139,0
2007,10,24,3,1355,2105,DL,1470,287,LAX,ATL,1946,32
2007,12,15,6,1535,1757,EV,4312,86,MEM,ATL,332,100
2007,8,9,4,900,1010,WN,833,80,LAX,OAK,337,100
2007,6,12,2,840,1007,XE,2497,158,SRQ,IAH,796,4
2007,9,12,3,2126,2246,OO,3880,80,SLC,HLN,402,-6
2007,5,19,6,1145,1340,WN,2542,229,BNA,LAS,1588,-8
2007,5,7,1,1200,1258,AS,391,62,SEA,GEG,224,-1
2007,1,28,7,1440,1912,CO,62,208,IAH,EWR,1400,-4
2007,4,8,7,1309,1656,NW,182,161,MSP,BOS,1124,-10
2007,12,30,7,1815,2012,US,1105,176,CLT,DFW,936,14
2007,12,9,7,1845,2145,WN,1136,109,MDW,PHL,668,-13
2007,12,21,5,1218,1539,UA,336,170,LAX,DEN,862,32
2007,5,27,7,1020,1242,FL,121,115,ATL,LGA,761,37
2007,6,11,1,1630,2134,CO,1597,237,IAH,EWR,1400,31
2007,11,11,7,1545,1647,YV,7067,57,EGE,DEN,121,-9
2007,4,1,7,1639,1814,OO,6498,91,TUS,LAX,451,8
2007,7,31,2,1410,1514,XE,2866,51,LFT,IAH,201,39
2007,1,29,1,2150,2155,WN,1806,66,CMH,MDW,284,0
2007,2,6,2,1507,1633,UA,235,184,DFW,LAX,1235,-31
2007,1,8,1,2350,532,AS,810,214,SEA,DFW,1660,-22
2007,5,15,2,1155,1710,AA,1268,199,SMF,DFW,1431,2
2007,9,11,2,1115,1430,AA,2276,127,ORD,BOS,867,-13
2007,2,13,2,1513,1704,9E,3703,211,DTW,OKC,900,113
2007,10,23,2,1645,1755,AA,559,69,SNA,SJC,342,-12
2007,11,8,4,1355,1701,UA,1640,120,RNO,DEN,804,25
2007,8,12,7,1230,1445,MQ,4131,73,ORD,CLE,316,13
2007,10,7,7,1540,1740,YV,7354,109,BHM,ORD,584,-12
2007,10,27,6,1000,1520,F9,750,210,LAS,MEM,1416,8
2007,9,6,4,1611,1750,OO,5952,93,ORD,MEM,491,6
2007,8,15,3,1705,2030,9E,2881,132,SHV,DTW,886,-13
2007,5,28,1,1105,1254,XE,2454,128,MEM,IAH,469,13
2007,4,20,5,1709,1720,NW,1413,86,DTW,MDW,229,14
2007,5,3,4,1100,1854,CO,1434,282,PHX,EWR,2133,-14
2007,12,9,7,830,1551,NW,276,247,SAN,DTW,1957,-15
2007,10,18,4,1250,1351,YV,2652,50,CLT,SAV,213,39
2007,2,7,3,1030,1325,WN,1976,361,ISP,LAS,2283,7
2007,5,4,5,2010,2118,FL,945,73,ATL,JAX,270,46
2007,7,27,5,1152,1427,DL,72,155,MCO,JFK,944,18
2007,5,1,2,947,1038,HA,382,50,HNL,ITO,216,-6
2007,3,30,5,600,748,DL,1115,125,FLL,ATL,581,21
2007,4,4,3,1700,1843,OH,5211,113,BOS,DCA,399,75
2007,11,9,5,645,809,OO,5501,74,BFL,SFO,238,-14
2007,4,2,1,1450,1646,OH,5546,112,LGA,GSO,461,-4
2007,9,3,1,1915,2158,9E,5966,87,MEM,GSO,570,-21
2007,3,28,3,900,1455,UA,106,247,LAX,ORD,1745,17
2007,1,5,5,912,1031,9E,5625,70,MSP,GFK,284,-8
2007,12,30,7,1436,1543,DL,1007,88,ATL,JAX,270,53
2007,10,20,6,915,925,FL,427,62,ATL,PNS,272,-13
2007,4,13,5,645,1210,AA,1204,216,SJC,DFW,1438,8
2007,6,22,5,1710,1815,MQ,3089,65,LAX,SAN,109,-5
2007,5,9,3,1120,1252,XE,2093,82,CLE,BDL,475,-19
2007,12,30,7,1130,1250,MQ,3713,72,DFW,JAN,408,-8
2007,5,10,4,1555,1826,OH,5036,87,DSM,CVG,505,-14
2007,3,13,2,2018,2144,UA,359,173,DFW,LAX,1235,58
2007,5,21,1,615,832,DL,1603,65,JAN,ATL,341,-17
2007,1,3,3,1025,1235,MQ,3542,118,CID,DFW,685,-16
2007,4,2,1,1405,1521,US,51,71,RNO,LAS,345,-4
2007,9,9,7,859,949,OO,3907,106,ATL,XNA,589,-4
2007,4,24,2,1255,1510,MQ,3933,81,ORD,CVG,264,49
2007,11,12,1,645,929,XE,2000,179,ORD,IAH,925,8
2007,11,13,2,2123,1,AS,677,150,LAS,SEA,866,13
2007,1,20,6,1100,1212,XE,2132,67,DFW,IAH,224,77
2007,10,11,4,1733,1925,DL,556,106,RSW,ATL,515,-11
2007,4,3,2,1818,2008,DL,1084,107,RSW,ATL,515,12
2007,12,31,1,1415,1540,CO,1438,78,IAH,TUL,429,68
2007,11,25,7,1855,2015,WN,1209,72,SAN,SJC,417,16
2007,7,3,2,1435,1550,DL,1247,237,ATL,LAS,1747,-20
2007,3,27,2,600,815,NW,371,124,BOS,DTW,632,-18
2007,8,26,7,1725,1859,DL,159,114,ATL,MCO,403,76
2007,4,15,7,1510,1605,WN,561,52,AUS,DAL,189,-2
2007,3,15,4,2050,2140,MQ,3415,45,DFW,GRK,134,5
2007,2,19,1,1020,1203,XE,2504,105,IAH,BHM,562,-1
2007,2,15,4,645,745,F9,847,125,DFW,DEN,641,15
2007,7,20,5,1510,1810,AA,2110,158,MIA,JFK,1090,2
2007,10,28,7,1145,1250,9E,2997,59,AZO,DTW,113,-8
2007,8,28,2,1806,1853,YV,2609,50,GSO,CLT,83,-3
2007,12,11,2,715,1033,OO,6512,149,LAX,COS,833,7
2007,11,13,2,1955,2330,WN,753,145,PHX,LIT,1136,19
2007,2,18,7,1240,1347,OO,6281,68,CPR,DEN,230,-10
2007,4,28,6,645,752,YV,2687,60,SAV,CLT,213,-7
2007,8,13,1,1150,1300,WN,2273,113,PHL,MDW,668,-23
2007,1,16,2,900,1048,DL,994,92,ATL,BWI,576,-18
2007,8,19,7,1925,2020,AA,653,172,DFW,ONT,1189,-6
2007,8,30,4,730,840,WN,1217,69,HOU,JAN,359,11
2007,4,4,3,1210,1320,AA,1179,136,DCA,ORD,612,7
2007,7,8,7,1631,1858,FL,1699,137,EWR,ATL,745,90
2007,11,18,7,814,1304,UA,1689,226,IAD,SJU,1571,-7
2007,5,2,3,730,857,US,853,96,BOS,PHL,280,9
2007,2,17,6,1555,1719,XE,2489,65,EWR,ROC,246,40
2007,5,6,7,1000,1239,DL,668,173,ATL,BOS,946,17
2007,8,1,3,1450,1710,EV,4592,141,ATL,ISP,795,11
2007,8,2,4,1515,1631,9E,2912,120,DTW,XNA,716,-13
2007,4,17,2,1310,1810,AA,801,182,BUR,DFW,1231,14
2007,7,8,7,1930,2030,MQ,3095,78,LAX,SAN,109,46
2007,9,19,3,1545,1925,XE,2325,155,IAH,CLT,913,-7
2007,7,21,6,1035,1125,AA,1149,108,DFW,DEN,641,11
2007,4,23,1,700,940,WN,267,342,BDL,LAS,2298,3
2007,8,10,5,1714,2024,DL,1749,313,BOS,SLC,2105,11
2007,4,4,3,610,1007,UA,1498,173,ORD,FLL,1182,-5
2007,10,6,6,951,1100,EV,4706,67,ATL,VLD,208,-6
2007,9,8,6,1830,1905,EV,4487,77,ATL,BTR,449,-12
2007,12,14,5,2105,2232,XE,2087,71,EWR,ORF,284,55
2007,6,18,1,1137,1230,OO,5577,63,FAT,SFO,158,0
2007,1,8,1,1930,2159,9E,5782,77,MEM,TLH,458,-14
2007,9,8,6,1057,1240,CO,1595,217,IAH,LAX,1379,-3
2007,7,10,2,1510,1620,WN,1993,67,TUL,STL,351,11
2007,2,1,4,1555,1644,EV,4816,124,SLC,PDX,630,15
2007,2,27,2,2110,2235,WN,2042,77,SNA,SMF,404,-4
2007,6,28,4,1715,1835,WN,2216,78,PIT,PHL,267,61
2007,6,13,3,745,1000,AA,1072,140,DFW,MSP,852,9
2007,6,17,7,1222,1430,OO,5729,128,RDM,SFO,462,0
2007,4,17,2,2145,2350,AA,2380,119,DFW,ORD,802,53
2007,8,28,2,915,1038,B6,600,78,JFK,PWM,274,-6
2007,6,3,7,1128,1302,YV,7294,132,MHT,ORD,843,-25
2007,7,19,4,1351,1446,OO,3823,58,MTJ,SLC,268,3
2007,5,7,1,640,1200,WN,1155,220,OAK,MCI,1489,21
2007,1,26,5,850,955,WN,95,58,BWI,RDU,255,-11
2007,11,17,6,1558,2159,US,1428,244,PHX,DCA,1979,21
2007,11,5,1,2205,10,OH,5076,121,ATL,PHL,665,-6
2007,7,24,2,829,1000,OO,6647,86,OMA,ORD,416,-11
2007,3,14,3,2125,2250,AA,2489,179,DFW,LAX,1235,-28
2007,3,6,2,840,1016,UA,363,86,ORD,OMA,416,-1
2007,1,20,6,700,944,AS,509,168,SAN,PDX,933,-4
2007,12,7,5,1910,2318,NW,576,169,MSP,MCO,1310,-23
2007,7,4,3,650,800,WN,132,136,ISP,MDW,765,9
2007,5,16,3,930,1554,US,460,189,PHX,IND,1489,1
2007,11,21,3,1955,2215,XE,3758,98,DEN,ICT,419,20
2007,2,10,6,1500,1815,AA,498,151,PHX,DFW,868,35
2007,11,8,4,1120,1135,MQ,4083,74,DAY,ORD,240,-10
2007,10,23,2,1515,1655,AA,1023,209,AUS,SJC,1476,-11
2007,11,1,4,930,1045,9E,5730,108,MEM,SHV,285,28
2007,12,8,6,940,1054,YV,2683,73,RIC,CLT,256,-6
2007,12,21,5,823,938,US,403,130,PHX,SFO,651,-8
2007,10,29,1,1439,1556,FL,698,127,ATL,ICT,781,-11
2007,12,25,2,1656,1855,UA,639,267,BWI,DEN,1491,25
2007,3,23,5,1120,1245,AA,813,176,AUS,LAX,1242,-21
2007,7,11,3,709,830,UA,283,136,ALB,ORD,723,-3
2007,9,29,6,705,1023,DL,1003,323,JFK,SLC,1989,2
2007,9,17,1,1600,1745,AA,1848,107,DFW,BNA,631,-4
2007,12,7,5,1931,2157,US,617,249,ATL,PHX,1587,-8
2007,10,3,3,600,810,AA,825,186,BWI,DFW,1217,-7
2007,1,22,1,1040,1229,CO,1595,223,IAH,LAX,1379,-8
2007,8,4,6,1250,1410,MQ,4417,154,HPN,ORD,738,14
2007,9,20,4,1215,1305,YV,7403,106,IAD,HSV,595,48
2007,3,29,4,1620,1810,B6,917,99,JFK,ORD,740,38
2007,6,27,3,2007,2140,OH,5231,82,RDU,ATL,356,-11
2007,9,11,2,900,1005,WN,78,63,AMA,DAL,324,-5
2007,3,22,4,908,1055,XE,2378,102,PNS,IAH,489,3
2007,2,10,6,910,1316,AQ,481,407,SNA,HNL,2583,41
2007,8,7,2,1922,2257,OO,3785,162,SLC,DFW,988,23
2007,8,14,2,1715,55,WN,1241,273,LAS,BWI,2106,3
2007,11,7,3,1320,1617,UA,560,116,ORD,ALB,723,-6
2007,9,28,5,1010,1140,WN,179,271,MCO,PHX,1848,2
2007,11,16,5,1404,1515,EV,4633,67,AGS,ATL,143,20
2007,4,26,4,1715,1856,OH,5583,106,SYR,CVG,527,5
2007,7,17,2,700,835,F9,665,158,DEN,SFO,967,2
2007,4,27,5,1100,1305,MQ,4349,66,ORD,CMH,296,47
2007,1,22,1,1245,1419,NW,285,113,SYR,DTW,374,8
2007,8,12,7,1140,1351,US,1468,136,TPA,DCA,814,3
2007,4,10,2,1230,1525,DL,1861,159,FLL,JFK,1069,-10
2007,12,19,3,825,940,WN,498,70,SMF,ONT,389,-3
2007,3,22,4,1435,1631,UA,375,240,BWI,DEN,1491,21
2007,8,3,5,1805,2011,OH,5138,130,CHS,LGA,641,4
2007,1,8,1,600,733,AA,1505,90,MCI,DFW,460,1
2007,7,1,7,615,1210,CO,1756,267,SJC,IAH,1608,32
2007,9,29,6,1615,2115,AA,2306,167,LAX,DFW,1235,-15
2007,6,7,4,1755,1845,US,504,112,DEN,PHX,602,0
2007,10,21,7,1730,1958,AS,29,316,ORD,SEA,1721,133
2007,11,18,7,1525,1815,UA,252,96,DEN,DFW,641,23
2007,4,10,2,2230,113,AS,129,215,SEA,ANC,1449,-9
2007,11,6,2,735,825,9E,5707,108,CMH,MEM,518,-11
2007,4,5,4,925,1157,US,190,151,LAS,SEA,866,-9
2007,6,7,4,1818,2033,EV,4701,76,VPS,ATL,264,89
2007,5,3,4,1129,1539,YV,7273,186,AUS,IAD,1297,-2
2007,3,28,3,1244,1355,YV,7293,65,EWR,IAD,213,-10
2007,8,2,4,645,910,WN,1542,81,LAS,ABQ,487,-5
2007,11,8,4,620,827,XE,2535,115,SDF,EWR,642,-21
2007,6,11,1,1448,1609,UA,577,129,PHL,ORD,678,2
2007,11,20,2,1230,1434,XE,2015,134,MCI,IAH,643,17
2007,9,3,1,915,1710,WN,1107,293,LAS,PHL,2176,-6
2007,7,6,5,1520,1557,XE,148,96,OKC,ABQ,510,-8
2007,9,10,1,1405,1525,MQ,3857,110,DFW,JAN,408,171
2007,8,18,6,615,730,9E,5756,67,BTR,MEM,319,-7
2007,4,25,3,835,940,WN,101,126,BWI,BHM,682,-4
2007,12,8,6,1935,2055,MQ,3688,74,BTR,DFW,383,1
2007,7,7,6,750,910,DL,1278,85,DAB,ATL,366,0
2007,6,24,7,935,1030,MQ,3254,43,ACT,DFW,89,-18
2007,3,8,4,2035,2325,WN,2926,101,LAS,DEN,629,-6
2007,5,10,4,1805,1834,AQ,232,30,LIH,HNL,102,-8
2007,3,15,4,1935,2055,MQ,3749,78,DFW,JAN,408,2
2007,5,17,4,815,1140,HA,35,189,PHX,HNL,2917,-20
2007,1,22,1,1553,1749,UA,1176,117,SFO,SEA,679,-3
2007,9,3,1,1100,1155,WN,20,51,HOU,DAL,239,-9
2007,6,16,6,1625,1734,US,294,70,PHX,LAS,256,0
2007,5,4,5,1640,1735,WN,428,51,PBI,TPA,174,-5
2007,4,19,4,2050,2215,WN,90,76,HOU,MAF,441,-9
2007,5,20,7,1030,1130,MQ,3375,66,DAL,SAT,248,3
2007,4,30,1,630,720,WN,1639,48,ABQ,ELP,223,-2
2007,12,15,6,2355,532,F9,313,231,DEN,BDL,1671,19
2007,5,3,4,2005,2148,FL,992,90,ATL,PIT,526,-15
2007,6,12,2,615,913,DL,1208,126,SAN,SLC,626,2
2007,7,15,7,905,1055,WN,1745,152,MDW,ABQ,1121,-19
2007,9,3,1,1035,1150,XE,2875,76,DCA,CLE,310,-1
2007,4,4,3,835,940,AA,1923,66,DFW,IAH,224,0
2007,10,19,5,1600,1637,AQ,224,33,HNL,OGG,100,3
2007,12,21,5,1055,1213,US,1718,99,JAX,CLT,329,14
2007,1,4,4,1855,2045,CO,230,97,CLE,BOS,563,17
2007,11,29,4,829,943,YV,7279,65,IAD,ROC,289,96
2007,11,2,5,1255,1415,WN,2063,205,STL,PHX,1262,3
2007,8,7,2,1355,1610,F9,387,223,FLL,DEN,1703,-20
2007,12,20,4,950,1119,US,885,80,CLT,JAX,329,-9
2007,8,19,7,844,1246,OO,4010,183,SLC,IAH,1195,-2
2007,10,1,1,1515,1737,DL,154,138,CVG,JFK,589,-7
2007,12,4,2,1320,1617,UA,560,115,ORD,ALB,723,-4
2007,10,17,3,1444,1655,NW,381,128,BOS,DTW,632,-4
2007,11,13,2,640,810,AA,1042,92,MFE,DFW,468,0
2007,5,7,1,1947,2124,AS,67,102,JNU,ANC,571,12
2007,7,9,1,830,955,AA,309,146,LGA,ORD,733,-1
2007,9,1,6,1630,1730,WN,42,50,HOU,DAL,239,-10
2007,7,9,1,800,915,US,2119,62,BOS,LGA,185,-8
2007,5,9,3,1140,1300,AA,313,78,ORD,MSP,334,-7
2007,4,10,2,1311,1425,OO,4052,69,BZN,SLC,347,1
2007,11,16,5,1615,1735,AA,2457,184,DFW,LAX,1235,-18
2007,7,3,2,1115,1232,CO,517,80,IAH,MFE,316,-1
2007,5,30,3,1515,1650,MQ,4723,88,JFK,RDU,426,-16
2007,3,21,3,1550,1930,XE,2765,159,IAH,RDU,1043,7
2007,3,26,1,845,940,MQ,3549,61,DFW,GRK,134,-3
2007,6,6,3,840,940,AA,1789,177,DFW,SAN,1171,-7
2007,3,13,2,754,1129,UA,173,386,BOS,SFO,2704,-13
2007,1,11,4,938,1221,OO,3905,94,ONT,SLC,558,71
2007,10,7,7,2219,2325,9E,2986,57,DTW,PLN,243,-11
2007,1,23,2,1410,1720,AA,366,145,ORD,LGA,733,10
2007,3,4,7,1850,1950,US,133,78,LAS,SNA,226,22
2007,4,11,3,930,1152,DL,1210,74,LAS,SLC,368,-11
2007,7,4,3,1335,1520,MQ,3951,105,LIT,ORD,552,-8
2007,5,17,4,700,800,MQ,3907,55,CID,ORD,196,-10
2007,11,18,7,920,1104,DL,454,94,ATL,DCA,547,-15
2007,3,14,3,1810,1954,OO,3952,162,MCI,SLC,919,-1
2007,4,19,4,1410,1820,AA,1540,131,TUS,DFW,813,-2
2007,12,18,2,1110,1324,YV,2616,75,BNA,CLT,329,1
2007,8,25,6,600,1215,CO,308,250,PDX,IAH,1825,-10
2007,12,20,4,1930,2045,WN,391,68,BUR,OAK,325,-6
2007,8,21,2,935,1115,WN,1036,149,BWI,MSY,998,5
2007,3,17,6,1911,2106,NW,701,171,DTW,DFW,987,7
2007,5,5,6,1510,1635,F9,784,98,SFO,LAS,414,26
2007,4,16,1,1914,2115,9E,5810,194,DTW,AUS,1149,9
2007,2,12,1,1018,1155,US,1098,94,MCO,CLT,468,89
2007,9,2,7,1805,2059,UA,624,98,ORD,DCA,612,-25
2007,6,7,4,2155,2250,WN,110,53,STL,MDW,251,21
2007,7,6,5,1930,36,NW,782,186,LAS,MSP,1300,114
2007,4,20,5,1835,2225,AA,1286,165,DFW,RIC,1158,-9
2007,6,7,4,1110,1314,YV,7210,76,ORD,TVC,224,40
2007,5,22,2,600,708,US,2115,59,BOS,LGA,185,-11
2007,8,7,2,1425,1505,AA,457,97,DFW,ABQ,569,-5
2007,5,13,7,2045,8,B6,1069,203,JFK,AUS,1522,44
2007,6,9,6,1840,1909,HA,314,31,LIH,HNL,102,-1
2007,11,10,6,1320,1423,9E,3790,56,FWA,DTW,128,-11
2007,1,9,2,1851,2029,AS,385,86,OAK,PDX,543,-20
2007,4,28,6,1353,1523,NW,1516,106,DTW,ALB,488,13
2007,8,5,7,1735,1912,XE,2491,73,BWI,EWR,169,-34
2007,3,1,4,1533,1702,NW,1140,120,DTW,BWI,408,29
2007,10,14,7,1900,2010,WN,2091,74,SNA,PHX,338,11
2007,7,4,3,2240,648,AS,24,294,SEA,BOS,2496,-12
2007,8,31,5,755,1407,CO,166,245,SEA,IAH,1874,-9
2007,6,17,7,1745,1825,WN,399,152,HOU,PHX,1020,11
2007,2,3,6,905,1420,CO,471,229,EWR,SJU,1608,-19
2007,6,23,6,905,1035,DL,1477,255,ATL,SNA,1919,-14
2007,5,10,4,1435,1540,WN,103,64,SAN,PHX,304,-3
2007,9,24,1,905,1320,AA,676,143,PHX,DFW,868,8
2007,10,30,2,510,915,CO,337,242,PSE,EWR,1627,-14
2007,10,29,1,2050,2235,WN,1726,99,PHX,RNO,601,-9
2007,6,23,6,707,915,OO,5739,137,RDM,SFO,462,9
2007,4,27,5,910,1025,WN,2011,76,OAK,ONT,361,1
2007,8,13,1,1442,1555,OH,5178,68,BWI,JFK,184,-5
2007,4,24,2,600,1152,CO,416,221,SFO,IAH,1635,-18
2007,11,10,6,830,1325,XE,7802,175,LAX,ICT,1203,-2
2007,10,1,1,730,850,CO,1118,81,EWR,BOS,200,-3
2007,12,18,2,805,1041,AS,21,282,ORD,SEA,1721,13
2007,8,22,3,2350,339,B6,727,214,JFK,BQN,1576,-13
2007,12,1,6,957,1259,FL,101,116,DFW,ATL,732,-10
2007,12,30,7,1535,1700,WN,563,80,PHL,RDU,336,-4
2007,10,4,4,1320,1455,MQ,3821,113,DFW,MOB,540,28
2007,6,26,2,2030,2257,EV,4461,134,ATL,HPN,780,-16
2007,8,18,6,1650,1727,AQ,274,40,HNL,OGG,100,-1
2007,1,23,2,630,741,NW,878,70,BHM,MEM,211,-6
2007,10,2,2,2100,2250,WN,686,105,BNA,HOU,670,-1
2007,1,4,4,1535,1822,US,1847,162,PHL,FLL,992,21
2007,4,20,5,1635,1750,WN,1135,71,BUR,SMF,358,-4
2007,8,11,6,1200,1245,F9,862,94,DEN,PHX,602,3
2007,7,20,5,715,1043,YV,2602,145,IAH,CLT,913,-3
2007,10,9,2,944,944,YV,7234,63,FWA,ORD,157,-3
2007,3,22,4,2025,2220,AA,1415,207,DFW,SFO,1464,-1
2007,8,14,2,1935,2223,CO,85,144,EWR,ATL,745,-30
2007,2,26,1,1202,1340,NW,532,130,DTW,LGA,501,53
2007,8,21,2,1435,1804,EV,4499,173,AUS,ATL,813,169
2007,7,2,1,705,845,DL,594,114,PHF,ATL,508,34
2007,11,13,2,1519,1628,OO,3822,70,SLC,BOI,291,8
2007,8,11,6,1645,1738,OO,6187,45,ORD,PIA,130,-9
2007,3,22,4,1205,1245,9E,5955,78,GSP,MEM,441,-26
2007,10,30,2,1645,1809,XE,2308,81,BRO,IAH,308,-13
2007,4,27,5,1800,1852,OO,5771,43,PDX,SEA,129,-9
2007,3,14,3,1835,2206,NW,634,167,MEM,LGA,963,8
2007,10,9,2,1205,1315,WN,687,67,SNA,PHX,338,-5
2007,1,26,5,1630,1748,XE,3004,95,PVD,EWR,160,101
2007,5,8,2,845,1115,WN,1357,142,MCO,CLE,895,28
2007,2,26,1,1600,1655,MQ,3412,61,DAL,AUS,189,6
2007,6,3,7,1010,1145,WN,583,208,MSY,LAS,1501,21
2007,4,9,1,1015,1130,WN,1082,77,MCI,MDW,405,10
2007,1,28,7,2010,2205,WN,2253,167,OMA,PHX,1037,-12
2007,7,31,2,1045,1249,9E,4777,121,IND,LGA,659,31
2007,4,16,1,1959,2205,FL,553,110,BUF,ATL,712,-19
2007,5,31,4,826,1126,NW,1644,133,MEM,DCA,762,19
2007,8,11,6,1245,1409,OH,5044,85,CVG,MDT,429,1
2007,7,26,4,1155,1235,WN,622,38,HOU,AUS,148,64
2007,11,18,7,1325,1516,YV,2622,110,CLT,JFK,541,39
2007,2,18,7,1610,1756,NW,1249,105,ALB,DTW,488,8
2007,1,18,4,707,750,OO,5711,101,SGU,LAX,348,-12
2007,12,3,1,626,815,NW,1194,119,DTW,BOS,632,2
2007,6,17,7,800,904,US,2162,72,DCA,LGA,214,-2
2007,2,26,1,1310,1601,YV,7456,111,ORD,ABE,654,47
2007,3,13,2,900,1014,UA,610,83,MSP,ORD,334,3
2007,11,4,7,1530,1658,US,2038,80,DCA,BOS,399,-11
2007,8,3,5,1448,1630,EV,4493,93,ATL,CAK,528,47
2007,1,25,4,1035,1415,AA,2323,154,ORD,MCO,1005,-5
2007,1,30,2,1500,1815,AA,498,124,PHX,DFW,868,-16
2007,4,19,4,820,1002,XE,2369,93,EWR,RIC,278,-10
2007,5,31,4,1840,1945,WN,837,54,FLL,TPA,197,-15
2007,4,17,2,1617,1915,FL,438,108,MCI,ATL,692,-19
2007,5,5,6,1010,1130,FL,891,75,ATL,DAB,366,8
2007,7,3,2,1020,1425,WN,1609,115,LAS,LBB,775,-5
2007,4,25,3,745,945,DL,628,118,CVG,LGA,585,-3
2007,7,15,7,1950,2124,FL,643,93,BOS,PHF,464,135
2007,5,5,6,1540,1640,AA,1589,195,DFW,SAN,1171,14
2007,7,8,7,1013,1059,OO,5630,60,SAN,LAX,109,14
